filename,spectral_bandwidth,spectral_contrast,bpm,wav_entropy,wav_std_dev,weighted_cosine_similarity
"【异世界情绪】日文翻唱《夜顔の告白_夜颜的告白》 - 1.ヰ世界情緒_夜顔の告白（中文字幕）(Av542494035,P1).mp3",2793.4983222009846,21.7601518881352,103.359375,0.0494967510582143,15.157962,0.10207568524355537
【歌ってみた】少女レイ ⧸ covered by ヰ世界情緒.wav,2652.268940832351,22.26141123511363,151.99908088235293,0.048583138512929,13.592694,0.10194288392491471
"Gram VS Kobaryo - Yggdrasil - 1.Gram VS Kobaryo - Yggdrasil【The Requie(Av499586562,P1).mp3",2508.594254695964,21.21792667198865,99.38401442307692,0.0473700825647904,14.493076,0.10152349192886127
"【cc字幕】透明な呼吸  somunia × ヰ世界情緒 - 1.透明な呼吸  somunia × ヰ世界情緒(Av287181202,P1).mp3",2641.47407393113,22.793862757996344,161.4990234375,0.05000799306835,12.542286,0.10122943159858254
"【异世界情绪】#13 「深渊 feat.花谱」原创歌曲MV - 1.【情绪】深渊(Av376208729,P1).mp3",2541.961519820982,21.713869840530474,151.99908088235293,0.049666940632106,14.005399,0.10120513739911921
"稲葉曇『ロストアンブレラ』Vo. 歌愛ユキ _ 稻叶昙- Lost Umbrella (Vo. 歌爱 - 1.P1(Av20410843,P1).mp3",2549.824899434027,21.54897385182914,135.99917763157896,0.0498536733147042,14.205545,0.10074598246678829
"もうそう♡えくすぷれす - ちのい （cover） - 1.もうそう♡えくすぷれす - ちのい （cover）(Av949622181,P1).mp3",2919.889456443643,22.553699159705623,99.38401442307692,0.0489160731931077,14.1424465,0.10072654010635282
"[Bassline Yatteru LOL] ベースラインやってる？笑 - Camellia (Fe - 1.繁体中文字幕(Av48101721,P1).mp3",2718.7176499885863,21.85124003258472,129.19921875,0.0486393383340009,14.366103,0.0998463264521357
Awake Now 小豆沢 こはね アナザーボーカル プロセカ.flac,2806.0934697227945,21.726694918013127,117.45383522727272,0.0518149124616283,15.16107,0.09959120777793876
"INTERNET OVERDOSE - ちのい （cover） - 1.INTERNET OVERDOSE - ちのい （cover）(Av482098543,P1).mp3",2967.582152513673,22.60778282349696,161.4990234375,0.0495198130539406,14.420319,0.09947328509676817
玩具⧸ V.W.P #10【系譜曲】.wav,2540.755886544382,21.029958364815812,161.4990234375,0.0497076444768736,15.195558,0.09910382743655843
"稲葉曇『ラグトレイン』Vo. 歌愛ユキ _ 稻叶昙- Lagtrain (Vo. 歌爱雪) - 1.ラグトレイン(Av883823306,P1).mp3",2614.366242288881,21.472403704470214,143.5546875,0.0490897082283649,14.519412,0.09884349314632934
"rejection - もう一回をエンドレス feat. 中村さんそ - 1.rejection - もう一回をエンドレス feat. 中村さんそ(Av79877357,P1).mp3",2765.528785906561,22.372583181985625,89.10290948275862,0.0493071171087292,13.389714,0.09875776936264363
"めりぃめりぃろんり～ - ちのい（original） - 1.めりぃめりぃろんり～ - ちのい（original）(Av437054824,P1).mp3",2750.593506547676,22.459495205573784,117.45383522727272,0.0496727850006925,13.139721,0.09822811272644655
"知りたい - 水野あつ covered by 存流【cc字幕】 - 1.【歌ってみた】知りたい - 水野あつ covered by 存流(Av547227860,P1).mp3",2610.2433849293548,22.75081331221917,161.4990234375,0.0514092416379871,12.159897,0.09785919071502036
"「Memento Mori手游」完整版抒情诗合集（1080P_320K_中字） - 3.X. THE FLOWER （Song by 小仓唯）娜塔夏（小仓唯）(Av300361986,P3).mp3",2484.9822824542184,23.55572052614797,161.4990234375,0.0498376224010743,9.833463,0.09750233432502252
"SHIKI _ Pure Ruby  [Long Version] - 1.pure_1920(Av973146424,P1).mp3",2694.694801675453,21.56656975577964,117.45383522727272,0.0486010809283528,14.429059,0.09716173788336242
"【奥术魔刃 House】ぱすたすきゃっと _ ななひら(Cover_) - 1.【奥术魔刃 House】ぱすたすきゃっと _ ななひら(Cover-)_ne(Av584260110,P1).mp3",2849.280503745744,21.40097587323099,129.19921875,0.0518343942671805,15.704907,0.09664446549137462
人マニア - 桃寝ちのい（cover）.flac,2569.01523965565,22.025603080843123,151.99908088235293,0.0515560691722657,13.133826,0.09645813637220521
"【异世界情绪】#15 《ディメンション_DIMENSION》原创歌曲MV - 1.ディメンション_zhang2(Av633503357,P1).mp3",2826.8929950940715,21.859676109196077,92.28515625,0.0501320933922131,14.474841,0.096425924556332
"【异世界情绪】日文翻唱《パノプティコン_圆形监狱》 - 1.ヰ世界情緒_パノプティコン_zhang(Av509276622,P1).mp3",2643.5658966316246,21.106183612657063,117.45383522727272,0.0488544155413338,14.904732,0.09578916274049257
"[碧蓝档案]兔兔小队OST113 - 1.[Blue Archive] Theme 113(Av768194583,P1).mp3",2714.15961137237,21.624574716910384,172.265625,0.0516046479696014,14.736962,0.0957683939179609
バグ ⧸ 25時、ナイトコードで。 × 鏡音レン.flac,2756.3299222647315,21.286215215257307,184.5703125,0.0504585548985858,15.6163225,0.0954234662279117
"【异世界情绪】日文翻唱《乙女解剖_少女解剖》 - 1.ヰ世界情緒_乙女解剖_zhang(Av979525573,P1).mp3",2643.8888217119897,21.761705914981576,135.99917763157896,0.0493154282469962,13.6682,0.09529808123527721
"【Giga & KIRA】GETCHA!【本家演唱 ver.】 - 1.Giga & KIRA - GETCHA! (Self Cover ver.(Av754722305,P1).mp3",2678.50724489797,21.59305068529902,129.19921875,0.0494043729760281,14.016266,0.09418403292625797
Kakeru - Do you love me？ (feat. りんたる).wav,2764.5247978423336,21.35985109238053,151.99908088235293,0.0495203088445409,15.020572,0.0939541762248608
"【中文字幕】somunia - Unstep feat.ケンモチヒデフミ - 1.somunia - Unstep feat.ケンモチヒデフミ_x264(Av722833489,P1).mp3",2487.41198711075,21.912189928018023,117.45383522727272,0.0490124737403795,12.189849,0.0926611365371724
"【异世界情绪】日文翻唱《ギャラリア_画廊》 - 1.ヰ世界情緒_ギャラリア_zhang(Av553398807,P1).mp3",2329.8550789613687,21.695770597240585,103.359375,0.0499707917230157,11.776058,0.09235493277146972
"【异世界情绪】日文翻唱《運命_命运》 - 1.ヰ世界情緒_運命_zhang(Av893461504,P1).mp3",2657.091446924272,21.65825793358262,89.10290948275862,0.049425294074504,13.366682,0.09139432903578541
"somunia - 飴色の微熱【cc字幕】 - 1.somunia - 飴色の微熱(Av427584879,P1).mp3",2601.329769253603,21.125498703176333,117.45383522727272,0.0509105358187073,14.231837,0.0912578335148437
"Sobrem × Silentroom - Random _ BOFXVII Team [Clue] - 1.Random_youtube (1)(Av719068400,P1).mp3",2719.5748283546422,21.413435281991585,129.19921875,0.0513510442825968,14.314586,0.0911693930378904
"SOS - 桃寝ちのい （cover） - 1.SOS - 桃寝ちのい （cover）(Av823083339,P1).mp3",2846.865737836339,22.40632673131376,135.99917763157896,0.0492295812047053,12.938652,0.09107679478286464
"【Giga】CH4NGE【本家演唱／中文CC字幕】 - 1.Giga - CH4NGEをうたいました (Self Cover) [MCY(Av295162306,P1).mp3",2766.607297003464,21.714763646132788,117.45383522727272,0.0513492940608182,13.892253,0.090980628012065
PaⅢ.SENSATION ⧸ Vivid BAD SQUAD × 初音ミク × 鏡音リン.flac,2769.497398054492,21.2089689023825,184.5703125,0.0492725066934797,15.204892,0.09074884782645268
"【PV】twinkle night 【somunia solo ver】 - 1.twinkle night [somunia solo ver_PV](72(Av795945802,P1).mp3",2908.792240590205,21.459878810072325,86.1328125,0.0529126971984189,15.122497,0.09056079311019155
"【异世界情绪】日文翻唱《レイニーブーツ_Rainy Boots》 - 1.ヰ世界情緒_レイニーブーツ_zhang(Av978064949,P1).mp3",2709.094878694414,21.367632793850238,143.5546875,0.0497624767341096,14.019528,0.08838312163585754
Angel (feat. 可不)-猫乃ルル.mp3,2783.4020706894403,22.97294242489897,161.4990234375,0.0516614314298276,11.421384,0.08821537849157443
Beyond the way ⧸ Vivid BAD SQUAD × 初音ミク.flac,2762.9375950726635,21.00333230364125,123.046875,0.0502774529279399,14.890895,0.08817490252831217
"【BOFU2016】Alice in Misanthrope - LeaF - 1.【BOFU2016】 Alice in Misanthrope -厭世アリス(Av7761098,P1).mp3",2751.433753955505,21.532433423003965,172.265625,0.0510489270814184,14.037649,0.08751768413489444
"【somunia熟肉】[ cover ] nekomeshi - やくしまるえつこ _ somuni - 1.[ cover ] nekomeshi - やくしまるえつこ _ somun(Av64059468,P1).mp3",2697.0854570682604,22.806663401085167,117.45383522727272,0.0491098668036491,10.770825,0.08609408887764532
"【异世界情绪】日文翻唱《ヴァンパイア_吸血鬼》 - 1.【异世界情绪】日文翻唱《ヴァンパイア_吸血鬼》(Av559561294,P1).mp3",2583.5808180060994,21.27049490048844,161.4990234375,0.0500062521168256,13.492235,0.08607758164383883
"【FRENZ2013】 B.B.K.K.B.K.K. 【BOF2013】 - 1.1(Av770385,P1).mp3",2862.078323880439,21.25916177389937,172.265625,0.0515590300976703,14.910024,0.08605471730502737
"【异世界情绪】【音楽的同位体星界】とこしずめ_地镇 ヰ世界情緒 feat. 星界 - 1.【异世界情绪】【音楽的同位体星界】とこしずめ_地镇 ヰ世界情緒 feat. (Av433315834,P1).mp3",2577.536400868081,20.897110624071416,92.28515625,0.0508952794251682,13.858062,0.08522453255749407
"おくすり飲んで寝よう - 桃寝ちのい （cover） - 1.おくすり飲んで寝よう - 桃寝ちのい （cover）(Av865533343,P1).mp3",3068.9343801228665,21.830543250597135,129.19921875,0.0501063458181555,14.307966,0.08489617083261315
"【歌ってみた】共感覚おばけ covered by ヰ世界情緒 - 1.ヰ世界情緒_共感覚おばけ(Av81747125,P1).mp3",2679.207547929294,21.36320930700805,92.28515625,0.0496323402378109,13.260533,0.08427019434343011
"[A]ddiction _ GigaReol×EVO+ - 1.1(Av3232086,P1).mp3",2866.123281440633,21.36895872609715,161.4990234375,0.0499726302322936,14.211921,0.08323432013665874
"【Official Audio】Duplicity Shade _ HyuN feat. Sennz - 1.tst(Av642129802,P1).mp3",2587.954573792999,21.627146972417588,112.34714673913044,0.047366838587321,12.226338,0.0832086654963717
"INTERNET YAMERO _ covered by 藍月なくる - 1.INTERNET YAMERO _ covered by 藍月なくる(Av569023930,P1).mp3",2876.527499922367,21.23017605399717,92.28515625,0.0492003562626505,14.248783,0.08279241132929181
Kobaryo feat. Srezcat - Darkmoon Dissolve.flac,2677.424399755909,21.06740272251949,103.359375,0.0499950032459829,13.474708,0.08095039015966851
"Toby Fox - MEGALOVANIA (Camellia Remix) - 1.videoplayback_Mux(Av67778046,P1).mp3",2674.913977266349,20.847351024709432,123.046875,0.047696848160527,13.836002,0.08022444189677062
RAPHIIEL - Ведьма Ведьма Ведьма!.flac,2811.340279536248,21.741625149577192,89.10290948275862,0.0468802043426387,12.661117,0.08018619693734524
"【异世界情绪】【音楽的同位体星界】異星にいこうね_去往异星吧 ヰ世界情緒 feat. 星界 - 1.【异世界情绪】【音楽的同位体星界】異星にいこうね_去往异星吧 ヰ世界情緒 f(Av262779075,P1).mp3",2452.040929470886,21.398833538544302,95.703125,0.0502215286603093,11.646493,0.07903380343269398
"幸福な死を - 桃寝ちのい （cover） - 1.幸福な死を - 桃寝ちのい （cover）(Av483465375,P1).mp3",2915.724538486032,22.193962749363443,86.1328125,0.0480219592601792,12.03341,0.07868422749170978
"Rejection - Signal (ft. SUCH) _ Future Core 2020 - 1.Rejection - Signal (ft. SUCH) - Future(Av330120766,P1).mp3",2791.2057385609505,21.80412960194765,117.45383522727272,0.0482830795934808,12.239272,0.07840641087938667
"悶々ふぁんもおらん - 桃寝ちのい （cover） - 1.悶々ふぁんもおらん - 桃寝ちのい （cover）(Av908915179,P1).mp3",2859.743761415896,21.52893955839333,123.046875,0.0504551169184315,13.070744,0.07810836062400894
"【BOF_ET】Sobrem - slic.hertz - 1.video_20221003_083035_edit(Av516191809,P1).mp3",2673.2710118154137,20.867538203716123,143.5546875,0.0516427559403826,13.630499,0.07738333071524632
Shuhei __Imperial Circus Dead Decadence- _黄泉より聴こゆ.mp3,2891.4565216435144,21.296826145209454,112.34714673913044,0.0468215537324232,13.339179,0.07568535892824838
"山茶花 Camellia かめりあ - Exit This Earth's Atomosphere - 1.Camellia - Exit This Earth's Atomosphe(Av286636372,P1).mp3",2666.745047742699,21.118904439888556,172.265625,0.0481258972178776,12.968903,0.07541805930446417
"ロータスイーター - ちのい （cover） - 1.ロータスイーター - ちのい （cover）(Av864415142,P1).mp3",2954.7211847057465,21.41748306584955,95.703125,0.0506505112022018,13.313257,0.07540147562699817
かめりあ - Electromagnetic Stealth Girl Born In Philadelphia.mp3,2730.144834539906,20.37507233807376,129.19921875,0.0485482733947983,14.430254,0.07520374502085878
"【USAO】Try again【Bright Colors 4】 - 1.1(Av17716422,P1).mp3",2807.1609251837413,20.9408589172415,86.1328125,0.0483542129076515,13.55605,0.07493157129176867
"【病娇少女之歌】 要有礼貌哦 - 1.【病娇少女之歌】 要有礼貌哦(Av771007017,P1).mp3",2578.740074461583,20.955317452974395,129.19921875,0.0500645898601176,12.202189,0.07056454047700786
"#1f1e33 (Another long ''''#ant1p01e'''' version) - - 1.''''#ant1p01e'''' version(Av976702292,P1).mp3",2757.434878637768,20.910095550755468,123.046875,0.0476556137289121,12.816687,0.06952376326269186
"t+pazolite - Cheatreal #TPZREMAKE - 1.t+pazolite - Cheatreal #TPZREMAKE-3hPf(Av247499138,P1).mp3",2768.3749836027077,20.27852848579377,99.38401442307692,0.0485649124324853,13.925358,0.06841499634238007
【BOFXVI】Angel's Salad【BGA】.flac,2562.8266852178194,19.228822776196512,117.45383522727272,0.0510239772441283,15.056437,0.06617819659669714
"【异世界情绪】日文翻唱《ロスト・デリュージョン_Lost Delusion》 - 1.【异世界情绪】日文翻唱《ロスト・デリュージョン_Lost Delusion》(Av685580055,P1).mp3",2507.5158144467896,20.2617630340173,129.19921875,0.0498476441243608,12.778971,0.06567679592353393
"【BSWC 2022 Grand Finals Tiebreaker】Kry.exe feat. I - 1.【BSWC 2022 Grand Finals Tiebreaker】Kry(Av514682052,P1).mp3",2875.377699906514,20.68444483209716,117.45383522727272,0.0481212326696954,13.051391,0.06444752128920833
STEREOTYPE - Abracadabra - (PsyCore Series No.1) (320 kbps).mp3,2551.477021721776,21.18600005985722,161.4990234375,0.0479925729267177,11.111151,0.06436422343898672
Strange Arrival - Bruford.mp3,2715.5522163213,20.26882529546197,161.4990234375,0.0485118961423785,13.356967,0.06369061382458667
"Kobaryo - Glitched Character - 1.Kobaryo - Glitched Character-s4KeHXqVb(Av671656787,P1).mp3",3027.982119377176,20.44850230805981,112.34714673913044,0.0486634283042184,13.739348,0.06227026000529867
Palace of Melancholia ⧸ かたぎり [Corsace Open Grand Finals Tiebreaker].flac,2786.677989341365,19.86632540874293,112.34714673913044,0.0479891245349488,14.079039,0.06221425990693343
BetoRtallu - かたぎり(katagiri) - STRONG 280（Long ver.）.mp3,2945.134656337416,19.75547865588713,92.28515625,0.0490241557259009,14.778918,0.061932044497633565
"论Sound Chimera切换了多少种曲风 - 1.Sound Chimera_1(Av850624827,P1).mp3",2830.2716690440684,19.77580077132972,95.703125,0.0484373850936933,14.161273,0.06029719975020234
"【OWC2021 Grand Finals Tiebreaker】Yooh - RPG - 1.[osu!] Yooh - RPG (OWC2021 Grand Final(Av634326949,P1).mp3",2955.306106799347,20.26487775653462,107.666015625,0.0477904457210529,13.598321,0.060171450095339904
Ad astra per aspera.flac,2982.7538904088624,20.67679087649271,99.38401442307692,0.0488817632819163,12.833223,0.05992053232554401
DJ Myosuke & Gram & t+pazolite - Σ.wav,2778.6927108961263,19.485807099921654,112.34714673913044,0.0500641596008984,14.489488,0.05964377857172079
"DJ Myosuke - Virtual Euphoria【HARDCORE TANO_C】 - 1.DJ Myosuke - Virtual Euphoria【HARDCORE(Av693544487,P1).mp3",2713.295430299748,19.64761848054168,172.265625,0.0493048913866342,14.130572,0.05963634068843401
Laur - Chaos Emperor.mp3,2773.2377889387067,19.89677962017175,95.703125,0.0501997119123588,13.578499,0.058903361436806294
Hellfish - Doctor Beak.mp3,2571.692066927039,19.322499563870142,99.38401442307692,0.0485631625485063,13.939249,0.05766684297827654
Let's Rock.flac,2882.5903945529594,19.799259923571853,103.359375,0.0495476581792978,13.914986,0.057397610708115526
"【Arcaea】C-Show - GIMME DA BLOOD - 1.【Arcaea】C-Show - GIMME DA BLOOD(Av972121198,P1).mp3",2864.988264574423,19.7395470956378,112.34714673913044,0.0513923398469035,13.971512,0.05714330090119439
"Laur - Viyella's Nightmare - 1.Laur - Viyella’s Nightmare [2nd Album (Av808180859,P1).mp3",2859.3181264794357,20.42787467154225,112.34714673913044,0.0485317131411113,12.50184,0.05643906992409411
"USAO - Big Daddy - 1.USAO - Big Daddy(Av53583384,P1).mp3",2773.963178448667,19.842120361831032,95.703125,0.0487225397411893,13.380479,0.0563236742128094
Kobaryo - SUPER REACTOR X [feat. HiTNEX-X].flac,3010.921324667332,20.406707598851614,151.99908088235293,0.0498899882975182,12.997785,0.056147082869051686
Strange Arrival - Dissolve.mp3,2840.30091913814,19.62526152697004,161.4990234375,0.0482968232435831,14.068987,0.056066562354649956
"C-Show VS DJ Genki - BLACK LABEL - 1.C-Show VS DJ Genki - BLACK LABEL(Av947212375,P1).mp3",2861.299131457024,20.073386168979024,172.265625,0.0500170575139684,13.171327,0.055231862907853514
Strange Arrival - Plastic Death.mp3,2679.5305971681723,19.72764898100816,172.265625,0.0488659585305577,13.207319,0.05399584967314361
【BOFXVII】 Lidelle x Sobrem x Sennzai - self-dissociation【BGA】.flac,2646.2273043860555,21.390583164826968,95.703125,0.0502500435372968,9.696545,0.05373795599686675
Strange Arrival - Interior Deterioration.mp3,2739.1095146165853,19.88529495028363,151.99908088235293,0.0484229620421048,12.613625,0.050814922805228584
【BOFXVII】saaa ft. MC iwata Bros. - Head BONK ache【BGA】.wav,2846.322091046609,19.801378936238148,161.4990234375,0.0510208391276025,12.879247,0.04932272755232947
"USAO-WildFire - 1.USAO-WildFire(Av507336583,P1).mp3",2936.6095896343545,19.769338643920804,103.359375,0.0495237936906584,13.04916,0.048892135497877146
"Laur - DANGEROOOOUS JUNGLE (Extended) - 1.Laur - DANGEROOOOUS JUNGLE (Extended)(Av605133296,P1).mp3",2902.711048045847,19.58905539399507,161.4990234375,0.0492354294351779,13.353356,0.04872604912289277
Igneon System & Karbyde - TriggerFinger.mp3,2580.225885463616,19.56428348382132,172.265625,0.0487241969825993,12.511354,0.04727478071087963
"OZIGIRI - ぼっち・ざ・ぐらいんど！ BOCCHI THE GRIND! - 1.OZIGIRI - ぼっち・ざ・ぐらいんど！ BOCCHI THE GRIN(Av476954412,P1).mp3",2842.486869607625,19.42934916500084,117.45383522727272,0.0520040104411128,13.221459,0.046675299864696665
"DJ Myosuke - Behemoth (Extended Mix)【太鼓の達人】 - 1.DJ Myosuke - Behemoth (Extended Mix)【太(Av439269572,P1).mp3",3006.071006875589,19.20098789695008,95.703125,0.049468244302294,13.935154,0.04578040207644844
Hellfish - The Decimator.mp3,2918.96365757908,19.33889282781662,107.666015625,0.0487261849154107,13.297499,0.044492154211790966
Kill 'Em All.wav,2674.8772852441425,19.576279714863706,92.28515625,0.0500976510897276,12.227468,0.043969103936657525
かたぎり - かたぎりの長い午後 - One of Us.flac,2952.827031048296,19.092699152089114,129.19921875,0.0487927405759127,13.224951,0.039646511320271326
RVOLT - Out Of Control.mp3,3020.553702621878,18.979875034423834,99.38401442307692,0.0495843210466758,12.825072,0.033932684202766794
