filename,spectral_bandwidth,spectral_contrast,bpm,wav_30_to_40
"【歌ってみた】あなぐらぐらし covered by ヰ世界情緒 - 1.ヰ世界情緒_あなぐらぐらし(Av884526676,P1).mp3",2441.580844384406,22.823826310995518,129.19921875,-73.56325
"【歌ってみた】エンドロール covered by ヰ世界情緒 - 1.ヰ世界情緒_エンドロール(Av711943915,P1).mp3",2384.071048865094,22.28876140912842,151.99908088235293,-65.01718
"【歌ってみた】メテオ covered by ヰ世界情緒 - 1.ヰ世界情緒_メテオ(Av926201717,P1).mp3",2582.2292239344165,23.8945730062776,143.5546875,-72.82804
"【歌ってみた】共感覚おばけ covered by ヰ世界情緒 - 1.ヰ世界情緒_共感覚おばけ(Av81747125,P1).mp3",2679.207547929294,21.363209307008052,92.28515625,-68.07425
"【歌ってみた】垂直落下 covered by ヰ世界情緒 - 1.ヰ世界情緒_垂直落下(Av925826419,P1).mp3",2117.7976389206806,24.65732889055151,95.703125,-63.554012
【歌ってみた】少女レイ ⧸ covered by ヰ世界情緒.wav,2652.268940832351,22.26141123511363,151.99908088235293,-69.73127
"【歌ってみた】白昼夢 covered by ヰ世界情緒 - 1.ヰ世界情緒_白昼夢(Av926693430,P1).mp3",2476.031964641573,21.768673355825324,86.1328125,-62.560444
"【歌ってみた】蜜月アン・ドゥ・トロワ covered by ヰ世界情緒 - 1.ヰ世界情緒_蜜月アンドゥトロワ(Av83986529,P1).mp3",2372.958926706071,25.03621837636746,184.5703125,-69.85634
"【理芽】 #08「食虫植物」 （Official Music Video） - 1.rim_syokuchu_1230_1(Av81877256,P1).mp3",2064.9876958593313,22.922760041440846,123.046875,-70.13346
"【瓦利斯】原创歌曲 #016《革命バーチャルリアリティ（覚醒 ver.）_革命虚拟现实（觉醒 ver - 1.0222_VALIS_MV_online_zhang(Av211799193,P1).mp3",2794.1323591547866,22.042867094817044,95.703125,-60.587463
"【病娇少女之歌】 要有礼貌哦 - 1.【病娇少女之歌】 要有礼貌哦(Av771007017,P1).mp3",2578.740074461583,20.955317452974395,129.19921875,-70.676125
"【翻唱】Phony - ツミキ _ 町田千麻(Cover) - 1.phony(Av419711743,P1).mp3",2590.160574066714,22.439957970036787,172.265625,-64.417755
"【翻唱】ド屑 _ 大人渣 - なきそ _ 町田千麻 (Cover) - 1.ド屑 - なきそ _ 町田ちま(Cover)(Av300846932,P1).mp3",2340.2318565095234,21.891392584229944,117.45383522727273,-65.18991
"【翻唱】ヨワネハキ feat. 和ぬか, asmi - MAISONdes (Cover) _ KM - 1.ヨワネハキ feat. 和ぬか, asmi - MAISONdes (Cov(Av854121796,P1).mp3",2798.3533578064134,23.073450307389127,107.666015625,-69.51785
"【翻唱】ヴァンパイア_vampire【白雪艾莉娅】 - 1.ヴァンパイア　完成(Av502558563,P1).mp3",2553.1486348219355,22.283939510286775,161.4990234375,-62.289818
"【翻唱】可爱的女朋友 ／ syudou【Kotone(天神子兔音)cover】 - 1.【翻唱】可爱的女朋友 ／ syudou【Kotone(天神子兔音)cover(Av760822497,P1).mp3",2567.5550719884386,23.676723370781716,161.4990234375,-63.147278
"【翻唱】精神电锯 ／ かいりきベア【Kotone(天神子兔音)cover】 - 1.【翻唱】精神电锯 ／ かいりきベア【Kotone(天神子兔音)cover】(Av545527667,P1).mp3",2539.7906039683994,21.735966591973302,184.5703125,-59.239693
"【翻唱】致我所珍视的人（大切な人たちへ）cover.by 白咲べる - 1.致我所珍视的人(Av885435952,P1).mp3",1901.883398366157,26.408836329793537,69.83741554054055,-69.057976
"【花谱】「不埒な喝采_不羁的喝彩」原创歌曲 - 1.不羁的喝彩(Av504244351,P1).mp3",2128.888287915242,22.01133174161551,161.4990234375,-67.14961
"【萌系音乐】未完成ロマンチック - ミツキヨ (Feat.ことのは) - 1.01. 未完成ロマンチック(Feat.ことのは)(Av76914322,P1).mp3",2478.780233447478,21.97444308635323,123.046875,-63.873516
"【谢拉×Mana】magnet【贴贴】 - 1.【シエラ×マナ】magnet【歌ってみた】(Av70374361,P1).mp3",2457.03088620644,22.7794694766296,107.666015625,-64.43236
"【音街ウナ】初恋日記【香椎モイミ】 - 1.【音街ウナ】初恋日記【香椎モイミ】(Av558130680,P1).mp3",2736.96679183226,22.62181067131829,143.5546875,-68.979706
"おくすり飲んで寝よう - 桃寝ちのい （cover） - 1.おくすり飲んで寝よう - 桃寝ちのい （cover）(Av865533343,P1).mp3",3068.9343801228665,21.830543250597138,129.19921875,-65.288155
かたぎり - かたぎりの長い午後 - One of Us.flac,2952.8270310482962,19.092699152089114,129.19921875,-63.355984
かねこちはる - TEmPTaTiON.mp3,2486.942476342086,22.869240790972945,161.4990234375,-60.300926
かめりあ - Electromagnetic Stealth Girl Born In Philadelphia.mp3,2730.144834539906,20.37507233807376,129.19921875,-61.47919
"かめりあ feat. ななひら - ƒiиorzᾶ - 1.かめりあ feat. ななひら - ƒiиorzᾶ_3(Av592433402,P1).mp3",2760.2138739405223,21.544494505413457,112.34714673913044,-60.949177
"きゅうくらりん (cover) _ 鎖那 - 1.きゅうくらりん (cover) _ 鎖那(Av772160575,P1).mp3",2533.8231823486144,21.57093011587014,112.34714673913044,-68.83593
"きゅうくらりん - ちのい （cover） - 1.きゅうくらりん - ちのい （cover）(Av736918126,P1).mp3",2493.059134333098,22.119835457593656,112.34714673913044,-70.55771
"ごめんね ごめんね／森中花咲(cover) - 1.ごめんね ごめんね／森中花咲(cover)(Av201743511,P1).mp3",2740.3970318450897,22.57069943568976,112.34714673913044,-67.45172
"ちゅ、多様性。 - ちのい （cover） - 1.ちゅ、多様性。 - ちのい （cover）(Av652264749,P1).mp3",2988.824481948135,22.68150561435331,151.99908088235293,-65.93043
ひつじがいっぴき  ⧸ Vivid BAD SQUAD × MEIKO.flac,2372.4964595412453,21.653529623323426,135.99917763157896,-68.79194
"めりぃめりぃろんり～ - ちのい（original） - 1.めりぃめりぃろんり～ - ちのい（original）(Av437054824,P1).mp3",2750.593506547676,22.459495205573784,117.45383522727273,-68.92973
"もうそう♡えくすぷれす - ちのい （cover） - 1.もうそう♡えくすぷれす - ちのい （cover）(Av949622181,P1).mp3",2919.889456443643,22.553699159705626,99.38401442307692,-71.832466
ももいろの鍵 (feat. 花里みのり & 桐谷遥 & 桃井愛莉 & 日野森雫 & 巡音ルカ).flac,2395.6056500020145,21.873977007748845,83.35433467741936,-64.691345
アニマルらんど.mp3,2585.2455251991546,22.605445319048872,151.99908088235293,-62.26898
"エヌ - ちのい （cover） - 1.エヌ - ちのい （cover）(Av694615330,P1).mp3",2932.389514882825,23.356461197970457,66.25600961538461,-61.60228
"キッカイケッタイ - ちのい （cover） - 1.キッカイケッタイ - ちのい （cover）(Av482131061,P1).mp3",2913.810704328313,21.793921473935598,107.666015625,-64.2687
クモヒトデのうまる砂の上で - 桃寝ちのい × 桜苺ちる （cover）.flac,2774.077147032426,22.197493690770404,143.5546875,-67.84148
"ステラの座 _ 雄之助 feat. 星界 - 1.ステラの座(Av980684562,P1).mp3",2361.7157052773837,23.25483521569073,99.38401442307692,-69.41814
バグ ⧸ 25時、ナイトコードで。 × 鏡音レン.flac,2756.3299222647315,21.286215215257307,184.5703125,-60.779907
"マオ ／森中花咲(cover) - 1.マオ ／森中花咲(cover)(Av205002067,P1).mp3",2654.3238101963593,22.80445942719559,151.99908088235293,-60.06758
マシュマリー (feat. 花里みのり & 桃井愛莉 & 初音ミク).flac,2508.2629833798933,24.61848863024811,123.046875,-68.92685
リンリン♪がぁらふぁらんど - 桃寝ちのい × 日あさ寝 （cover）.flac,2797.150703471409,23.23203854487705,86.1328125,-58.10333
"ロータスイーター - ちのい （cover） - 1.ロータスイーター - ちのい （cover）(Av864415142,P1).mp3",2954.7211847057465,21.41748306584955,95.703125,-64.099464
"一如既往的场所 「いつもこの場所で」  AMV - 1.1(Av9676829,P1).mp3",2527.6594096143026,23.165098908162864,89.10290948275862,-61.990086
"不断被替换的渺小存在【ゆえぽる】 - 1.1(Av621161,P1).mp3",2359.3939876538416,23.40963838446947,117.45383522727273,-67.317986
人マニア - 桃寝ちのい（cover）.flac,2569.01523965565,22.025603080843123,151.99908088235293,-70.63779
"今夜はブギー・バック - 小沢健二 featuring スチャダラパー｜covered by som - 1.今夜はブギー・バック - 小沢健二 featuring スチャダラパー｜co(Av637141452,P1).mp3",2110.5695633602063,22.727664210917172,92.28515625,-73.02657
"冬之花，但是高音质(24bit 96khz flac) - 1.1(Av296055534,P1).mp3",2005.4986342049756,22.81138748400141,99.38401442307692,-66.25818
"冰雪消融之时，我们能否「再会」？【艾因Eine&勺Shaun】翻唱 - 1.再会【艾因&勺】(Av418809225,P1).mp3",2593.652613059741,25.697490815047697,89.10290948275862,-73.15283
"勺翻唱了死神 - 1.死神 _ 勺(Av889860452,P1).mp3",2400.6592219081263,22.88959537954242,117.45383522727273,-67.75152
"命运 _ 春卷饭×煮儿果实 feat.初音未来＆v flower - 1.運命MV202108273mix02master01(Av805237466,P1).mp3",2504.98703254367,21.57637102031164,89.10290948275862,-60.73077
"天 使 - 1.天使(Av376459307,P1).mp3",2567.4802562844325,22.424221855176885,123.046875,-70.14742
"女の子になりたい _  まふまふ - 1.onnanokoninaritai(Av73334896,P1).mp3",2398.6515229794927,22.92074326898577,143.5546875,-63.06383
"少女レイ- みきとP covered by 明透【cc字幕】 - 1.少女レイ- みきとP covered by 明透(Av514461244,P1).mp3",2355.9884594268783,22.756920694097303,151.99908088235293,-69.791885
"山茶花 Camellia かめりあ - Exit This Earth's Atomosphere - 1.Camellia - Exit This Earth's Atomosphe(Av286636372,P1).mp3",2666.745047742699,21.118904439888553,172.265625,-64.108826
"幸福な死を - 桃寝ちのい （cover） - 1.幸福な死を - 桃寝ちのい （cover）(Av483465375,P1).mp3",2915.7245384860316,22.193962749363443,86.1328125,-69.550125
"悶々ふぁんもおらん - 桃寝ちのい （cover） - 1.悶々ふぁんもおらん - 桃寝ちのい （cover）(Av908915179,P1).mp3",2859.743761415896,21.52893955839333,123.046875,-69.760185
"携帯恋話／rie - 1.AAAAA(Av841455089,P1).mp3",2518.2728407205777,23.537341322989015,151.99908088235293,-65.479004
星野-Say so.mp3,2375.5007433037003,23.43000277170034,112.34714673913044,-72.63611
果てのない旅.flac,2555.5480348418196,22.137282912861757,117.45383522727273,-67.21177
玩具⧸ V.W.P #10【系譜曲】.wav,2540.755886544382,21.029958364815815,161.4990234375,-64.8452
"知りたい - 水野あつ covered by 存流【cc字幕】 - 1.【歌ってみた】知りたい - 水野あつ covered by 存流(Av547227860,P1).mp3",2610.2433849293548,22.75081331221917,161.4990234375,-72.47182
"稲葉曇『ラグトレイン』Vo. 歌愛ユキ _ 稻叶昙- Lagtrain (Vo. 歌爱雪) - 1.ラグトレイン(Av883823306,P1).mp3",2614.3662422888815,21.472403704470214,143.5546875,-65.8222
"稲葉曇『ロストアンブレラ』Vo. 歌愛ユキ _ 稻叶昙- Lost Umbrella (Vo. 歌爱 - 1.P1(Av20410843,P1).mp3",2549.824899434027,21.54897385182914,135.99917763157896,-65.171684
"索姆尼娅酱 - にどねどりーむ！ - 1.そむにあちゃん - にどねどりーむ！(Av340371032,P1).mp3",2501.901183894061,23.608909135837784,89.10290948275862,-63.102974
"自制中文字幕【初音ミク】重新分娩【MARETU】 - 1.1(Av13814000,P1).mp3",2629.991090448109,21.83504665246099,129.19921875,-59.079453
"论Sound Chimera切换了多少种曲风 - 1.Sound Chimera_1(Av850624827,P1).mp3",2830.2716690440684,19.775800771329717,95.703125,-62.29456
"醒餞の鳥(Seisen no Tori) - Feryquitous feat. Risa Yuzu - 1.seisennotori_youtube(Av205840666,P1).mp3",2632.8776069762894,23.576907354167798,89.10290948275862,-66.8168
